"U:0","U:1","U:2","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.018714,2.1603,0,-0.15012,1,48.409,26.886,11.162,0
0.017554,2.1625,0,-0.15084,1,48.479,26.893,11.231,0
0.016396,2.1648,0,-0.15156,1,48.548,26.9,11.3,0
0.015238,2.1671,0,-0.15229,1,48.617,26.907,11.369,0
0.014082,2.1693,0,-0.15303,1,48.687,26.914,11.438,0
0.013003,2.1727,0,-0.15366,1,48.756,26.921,11.507,0
0.011939,2.1763,0,-0.15427,1,48.825,26.928,11.576,0
0.01087,2.1799,0,-0.15489,1,48.895,26.935,11.645,0
0.0097984,2.1835,0,-0.15552,1,48.964,26.942,11.714,0
0.0087225,2.1871,0,-0.15615,1,49.033,26.949,11.783,0
0.0076428,2.1907,0,-0.1568,1,49.103,26.956,11.852,0
0.0065592,2.1943,0,-0.15745,1,49.172,26.963,11.921,0
0.0054719,2.1979,0,-0.15812,1,49.241,26.97,11.99,0
0.0043807,2.2015,0,-0.15879,1,49.311,26.977,12.059,0
0.0032858,2.2051,0,-0.15947,1,49.38,26.984,12.128,0
0.002187,2.2087,0,-0.16016,1,49.45,26.991,12.197,0
0.0010844,2.2123,0,-0.16085,1,49.519,26.998,12.266,0
5.7175e-05,2.2159,0,-0.16134,1,49.588,27.005,12.335,0
-0.00085191,2.2195,0,-0.16151,1,49.658,27.012,12.404,0
-0.0017632,2.2232,0,-0.16168,1,49.727,27.019,12.473,0
-0.0026766,2.2268,0,-0.16185,1,49.796,27.026,12.542,0
-0.0035923,2.2304,0,-0.16204,1,49.866,27.033,12.611,0
-0.0045101,2.234,0,-0.16223,1,49.935,27.04,12.68,0
-0.0054301,2.2377,0,-0.16242,1,50.004,27.047,12.749,0
-0.0063523,2.2413,0,-0.16262,1,50.074,27.054,12.818,0
-0.0072767,2.2449,0,-0.16283,1,50.143,27.061,12.887,0
-0.0082032,2.2485,0,-0.16304,1,50.212,27.068,12.956,0
-0.009132,2.2522,0,-0.16326,1,50.282,27.075,13.025,0
-0.010063,2.2558,0,-0.16349,1,50.351,27.082,13.094,0
-0.010996,2.2594,0,-0.16372,1,50.42,27.089,13.163,0
-0.011931,2.2631,0,-0.16396,1,50.49,27.096,13.232,0
-0.012869,2.2667,0,-0.1642,1,50.559,27.103,13.301,0
-0.013808,2.2703,0,-0.16445,1,50.629,27.11,13.37,0
-0.01475,2.274,0,-0.16471,1,50.698,27.117,13.439,0
-0.015694,2.2776,0,-0.16497,1,50.767,27.124,13.508,0
-0.016548,2.2812,0,-0.16496,1,50.837,27.131,13.577,0
-0.01733,2.2848,0,-0.16473,1,50.906,27.138,13.646,0
-0.018112,2.2884,0,-0.16451,1,50.975,27.145,13.715,0
-0.018895,2.292,0,-0.16429,1,51.045,27.152,13.784,0
-0.019679,2.2956,0,-0.16408,1,51.114,27.159,13.853,0
-0.020463,2.2992,0,-0.16387,1,51.183,27.166,13.922,0
-0.021249,2.3028,0,-0.16367,1,51.253,27.173,13.991,0
-0.022034,2.3065,0,-0.16347,1,51.322,27.18,14.06,0
-0.022821,2.3101,0,-0.16328,1,51.391,27.187,14.129,0
-0.023608,2.3137,0,-0.16309,1,51.461,27.194,14.198,0
-0.024396,2.3173,0,-0.16291,1,51.53,27.201,14.267,0
-0.025185,2.3209,0,-0.16273,1,51.599,27.208,14.336,0
-0.025974,2.3245,0,-0.16256,1,51.669,27.215,14.405,0
-0.026764,2.3281,0,-0.16239,1,51.738,27.222,14.474,0
-0.027554,2.3317,0,-0.16222,1,51.808,27.229,14.543,0
-0.028346,2.3353,0,-0.16206,1,51.877,27.236,14.612,0
-0.029138,2.339,0,-0.16191,1,51.946,27.243,14.681,0
-0.029931,2.3426,0,-0.16176,1,52.016,27.25,14.75,0
-0.0306,2.3462,0,-0.16132,1,52.085,27.257,14.819,0
-0.031221,2.3498,0,-0.16076,1,52.154,27.264,14.888,0
-0.031842,2.3534,0,-0.16021,1,52.224,27.271,14.957,0
-0.032463,2.357,0,-0.15967,1,52.293,27.278,15.026,0
-0.033083,2.3605,0,-0.15912,1,52.362,27.285,15.095,0
-0.033704,2.3641,0,-0.15859,1,52.432,27.292,15.164,0
-0.034324,2.3677,0,-0.15806,1,52.501,27.299,15.233,0
-0.034944,2.3713,0,-0.15753,1,52.57,27.306,15.302,0
-0.035563,2.3749,0,-0.157,1,52.64,27.313,15.371,0
-0.036183,2.3785,0,-0.15649,1,52.709,27.32,15.44,0
-0.036802,2.3821,0,-0.15597,1,52.779,27.327,15.509,0
-0.037421,2.3857,0,-0.15546,1,52.848,27.334,15.578,0
-0.03804,2.3893,0,-0.15496,1,52.917,27.341,15.647,0
-0.038658,2.3929,0,-0.15446,1,52.987,27.348,15.716,0
-0.039277,2.3965,0,-0.15397,1,53.056,27.355,15.785,0
-0.039895,2.4002,0,-0.15348,1,53.125,27.362,15.854,0
-0.040512,2.4038,0,-0.15299,1,53.195,27.369,15.923,0
-0.04113,2.4074,0,-0.15251,1,53.264,27.376,15.992,0
-0.04158,2.411,0,-0.15173,1,53.333,27.383,16.061,0
-0.042007,2.4145,0,-0.15092,1,53.403,27.39,16.13,0
-0.042434,2.4181,0,-0.15011,1,53.472,27.397,16.199,0
-0.04286,2.4217,0,-0.14931,1,53.541,27.404,16.268,0
-0.043286,2.4253,0,-0.14851,1,53.611,27.411,16.337,0
-0.043711,2.4288,0,-0.14772,1,53.68,27.418,16.406,0
-0.044136,2.4324,0,-0.14694,1,53.749,27.425,16.475,0
-0.04456,2.436,0,-0.14615,1,53.819,27.432,16.544,0
-0.044984,2.4396,0,-0.14538,1,53.888,27.439,16.613,0
-0.045407,2.4432,0,-0.1446,1,53.958,27.446,16.682,0
-0.045829,2.4468,0,-0.14384,1,54.027,27.453,16.751,0
-0.046251,2.4503,0,-0.14307,1,54.096,27.46,16.82,0
-0.046673,2.4539,0,-0.14232,1,54.166,27.467,16.889,0
-0.047093,2.4575,0,-0.14156,1,54.235,27.474,16.958,0
-0.047514,2.4611,0,-0.14082,1,54.304,27.481,17.027,0
-0.047933,2.4647,0,-0.14007,1,54.374,27.488,17.096,0
-0.048353,2.4683,0,-0.13933,1,54.443,27.495,17.165,0
-0.048762,2.4719,0,-0.13859,1,54.512,27.502,17.234,0
-0.048991,2.4755,0,-0.13758,1,54.582,27.509,17.303,0
-0.049219,2.479,0,-0.13657,1,54.651,27.516,17.372,0
-0.049447,2.4826,0,-0.13557,1,54.72,27.523,17.441,0
-0.049676,2.4861,0,-0.13458,1,54.79,27.53,17.51,0
-0.049904,2.4897,0,-0.13359,1,54.859,27.537,17.579,0
-0.050132,2.4932,0,-0.1326,1,54.928,27.544,17.648,0
-0.05036,2.4968,0,-0.13162,1,54.998,27.551,17.717,0
-0.050588,2.5004,0,-0.13065,1,55.067,27.558,17.786,0
-0.050816,2.5039,0,-0.12967,1,55.137,27.565,17.855,0
-0.051044,2.5075,0,-0.12871,1,55.206,27.572,17.924,0
-0.051272,2.5111,0,-0.12775,1,55.275,27.579,17.993,0
-0.0515,2.5146,0,-0.12679,1,55.345,27.586,18.062,0
-0.051728,2.5182,0,-0.12584,1,55.414,27.593,18.131,0
-0.051956,2.5218,0,-0.12489,1,55.483,27.6,18.2,0
-0.052183,2.5254,0,-0.12395,1,55.553,27.607,18.269,0
-0.052411,2.5289,0,-0.12302,1,55.622,27.614,18.338,0
-0.052639,2.5325,0,-0.12209,1,55.691,27.621,18.407,0
-0.052826,2.5361,0,-0.12112,1,55.761,27.628,18.476,0
-0.052865,2.5396,0,-0.12,1,55.83,27.635,18.545,0
-0.052903,2.5431,0,-0.11888,1,55.899,27.642,18.614,0
-0.052942,2.5466,0,-0.11777,1,55.969,27.649,18.683,0
-0.052981,2.5501,0,-0.11666,1,56.038,27.656,18.752,0
-0.05302,2.5536,0,-0.11556,1,56.108,27.663,18.821,0
-0.05306,2.5571,0,-0.11446,1,56.177,27.67,18.89,0
-0.0531,2.5606,0,-0.11336,1,56.246,27.677,18.959,0
-0.05314,2.5641,0,-0.11227,1,56.316,27.684,19.028,0
-0.05318,2.5676,0,-0.11118,1,56.385,27.691,19.097,0
-0.053221,2.5712,0,-0.1101,1,56.454,27.698,19.166,0
-0.053262,2.5747,0,-0.10903,1,56.524,27.705,19.235,0
-0.053304,2.5782,0,-0.10795,1,56.593,27.712,19.304,0
-0.053346,2.5817,0,-0.10688,1,56.662,27.719,19.373,0
-0.053388,2.5852,0,-0.10582,1,56.732,27.726,19.442,0
-0.05343,2.5887,0,-0.10476,1,56.801,27.733,19.511,0
-0.053473,2.5923,0,-0.1037,1,56.87,27.74,19.58,0
-0.053516,2.5958,0,-0.10265,1,56.94,27.747,19.649,0
-0.053509,2.5993,0,-0.10158,1,57.009,27.754,19.718,0
-0.053416,2.6028,0,-0.10046,1,57.078,27.761,19.787,0
-0.053324,2.6063,0,-0.099352,1,57.148,27.768,19.856,0
-0.053233,2.6098,0,-0.098246,1,57.217,27.775,19.925,0
-0.053142,2.6133,0,-0.097143,1,57.287,27.782,19.994,0
-0.053052,2.6168,0,-0.096042,1,57.356,27.789,20.063,0
-0.052963,2.6203,0,-0.094946,1,57.425,27.796,20.132,0
-0.052874,2.6238,0,-0.093852,1,57.495,27.803,20.201,0
-0.052786,2.6273,0,-0.092762,1,57.564,27.81,20.27,0
-0.052699,2.6308,0,-0.091675,1,57.633,27.817,20.339,0
-0.052612,2.6343,0,-0.090592,1,57.703,27.824,20.408,0
-0.052526,2.6378,0,-0.089511,1,57.772,27.831,20.477,0
-0.05244,2.6413,0,-0.088434,1,57.841,27.838,20.546,0
-0.052355,2.6448,0,-0.08736,1,57.911,27.845,20.615,0
-0.052271,2.6483,0,-0.08629,1,57.98,27.852,20.684,0
-0.052188,2.6518,0,-0.085223,1,58.049,27.859,20.753,0
-0.052105,2.6553,0,-0.084159,1,58.119,27.866,20.822,0
-0.052023,2.6588,0,-0.083098,1,58.188,27.873,20.891,0
-0.051891,2.6623,0,-0.082066,1,58.257,27.88,20.96,0
-0.051716,2.6658,0,-0.081059,1,58.327,27.887,21.029,0
-0.051541,2.6693,0,-0.080053,1,58.396,27.894,21.098,0
-0.051367,2.6728,0,-0.07905,1,58.466,27.901,21.167,0
-0.051194,2.6763,0,-0.078048,1,58.535,27.908,21.236,0
-0.051022,2.6798,0,-0.077048,1,58.604,27.915,21.305,0
-0.05085,2.6832,0,-0.076049,1,58.674,27.922,21.374,0
-0.050679,2.6867,0,-0.075053,1,58.743,27.929,21.443,0
-0.050508,2.6902,0,-0.074059,1,58.812,27.936,21.512,0
-0.050339,2.6937,0,-0.073066,1,58.882,27.943,21.581,0
-0.050169,2.6972,0,-0.072075,1,58.951,27.95,21.65,0
-0.050001,2.7007,0,-0.071086,1,59.02,27.957,21.719,0
-0.049833,2.7042,0,-0.070099,1,59.09,27.964,21.788,0
-0.049666,2.7077,0,-0.069114,1,59.159,27.971,21.857,0
-0.049499,2.7112,0,-0.06813,1,59.228,27.978,21.926,0
-0.049333,2.7147,0,-0.067149,1,59.298,27.985,21.995,0
-0.049168,2.7181,0,-0.066169,1,59.367,27.992,22.064,0
-0.049004,2.7216,0,-0.065191,1,59.437,27.999,22.133,0
-0.048796,2.7251,0,-0.064309,1,59.506,28.006,22.202,0
-0.048571,2.7286,0,-0.063469,1,59.575,28.013,22.271,0
-0.048345,2.732,0,-0.062629,1,59.645,28.02,22.34,0
-0.048122,2.7342,0,-0.061796,1,59.714,28.027,22.409,0
-0.047899,2.7364,0,-0.060963,1,59.783,28.034,22.478,0
-0.047676,2.7386,0,-0.060131,1,59.853,28.041,22.547,0
-0.047453,2.7408,0,-0.0593,1,59.922,28.048,22.616,0
-0.04723,2.743,0,-0.05847,1,59.991,28.055,22.685,0
-0.047007,2.7452,0,-0.057641,1,60.061,28.062,22.754,0
-0.046784,2.7474,0,-0.056813,1,60.13,28.069,22.823,0
-0.04656,2.7496,0,-0.055986,1,60.199,28.076,22.892,0
-0.046337,2.7518,0,-0.055159,1,60.269,28.083,22.961,0
-0.046114,2.7539,0,-0.054334,1,60.338,28.09,23.03,0
-0.04589,2.7561,0,-0.053509,1,60.407,28.097,23.099,0
-0.045667,2.7583,0,-0.052686,1,60.477,28.104,23.168,0
-0.045443,2.7605,0,-0.051863,1,60.546,28.111,23.237,0
-0.04522,2.7626,0,-0.051041,1,60.616,28.118,23.306,0
-0.044996,2.7648,0,-0.05022,1,60.685,28.125,23.375,0
-0.044777,2.767,0,-0.049552,1,60.754,28.132,23.444,0
-0.044558,2.7691,0,-0.048909,1,60.824,28.139,23.513,0
-0.044339,2.7713,0,-0.048265,1,60.893,28.146,23.582,0
-0.04412,2.7735,0,-0.047621,1,60.962,28.153,23.651,0
-0.043901,2.7756,0,-0.046976,1,61.032,28.16,23.72,0
-0.043682,2.7778,0,-0.046332,1,61.101,28.167,23.789,0
-0.043463,2.78,0,-0.045686,1,61.17,28.174,23.858,0
-0.043244,2.7821,0,-0.045041,1,61.24,28.181,23.927,0
-0.043025,2.7843,0,-0.044395,1,61.309,28.188,23.996,0
-0.042805,2.7864,0,-0.043749,1,61.378,28.195,24.065,0
-0.042586,2.7886,0,-0.043102,1,61.448,28.202,24.134,0
-0.042366,2.7907,0,-0.042455,1,61.517,28.209,24.203,0
-0.042147,2.7928,0,-0.041808,1,61.586,28.216,24.272,0
-0.041927,2.795,0,-0.04116,1,61.656,28.223,24.341,0
-0.041707,2.7971,0,-0.040512,1,61.725,28.23,24.41,0
-0.041487,2.7992,0,-0.039864,1,61.795,28.237,24.479,0
-0.041267,2.8013,0,-0.039215,1,61.864,28.244,24.548,0
-0.041048,2.8035,0,-0.038569,1,61.933,28.251,24.617,0
-0.040856,2.8056,0,-0.038073,1,62.003,28.258,24.686,0
-0.040665,2.8077,0,-0.037576,1,62.072,28.265,24.755,0
-0.040474,2.8099,0,-0.037078,1,62.141,28.272,24.824,0
-0.040282,2.812,0,-0.036579,1,62.211,28.279,24.893,0
-0.040091,2.8142,0,-0.036079,1,62.28,28.286,24.962,0
-0.039899,2.8163,0,-0.035579,1,62.349,28.293,25.031,0
-0.039708,2.8184,0,-0.035077,1,62.419,28.3,25.1,0
-0.039516,2.8205,0,-0.034575,1,62.488,28.307,25.169,0
-0.039324,2.8227,0,-0.034072,1,62.557,28.314,25.238,0
-0.039133,2.8248,0,-0.033568,1,62.627,28.321,25.307,0
-0.038941,2.8269,0,-0.033063,1,62.696,28.328,25.376,0
-0.038749,2.829,0,-0.032557,1,62.766,28.335,25.445,0
-0.038557,2.8311,0,-0.03205,1,62.835,28.342,25.514,0
-0.038365,2.8332,0,-0.031543,1,62.904,28.349,25.583,0
-0.038173,2.8353,0,-0.031035,1,62.974,28.356,25.652,0
-0.037981,2.8374,0,-0.030525,1,63.043,28.363,25.721,0
-0.037788,2.8395,0,-0.030015,1,63.112,28.37,25.79,0
-0.037602,2.8416,0,-0.029523,1,63.182,28.377,25.859,0
-0.037443,2.8437,0,-0.02911,1,63.251,28.384,25.928,0
-0.037285,2.8458,0,-0.028696,1,63.32,28.391,25.997,0
-0.037126,2.8479,0,-0.028281,1,63.39,28.398,26.066,0
-0.036967,2.85,0,-0.027866,1,63.459,28.405,26.135,0
-0.036808,2.8521,0,-0.027449,1,63.528,28.412,26.204,0
-0.03665,2.8541,0,-0.027032,1,63.598,28.419,26.273,0
-0.036491,2.8562,0,-0.026614,1,63.667,28.426,26.342,0
-0.036332,2.8583,0,-0.026195,1,63.736,28.433,26.411,0
-0.036174,2.8604,0,-0.025775,1,63.806,28.44,26.48,0
-0.036015,2.8625,0,-0.025354,1,63.875,28.447,26.549,0
-0.035857,2.8645,0,-0.024932,1,63.945,28.454,26.618,0
-0.035698,2.8666,0,-0.02451,1,64.014,28.461,26.687,0
-0.03554,2.8687,0,-0.024087,1,64.083,28.468,26.756,0
-0.035382,2.8707,0,-0.023662,1,64.153,28.475,26.825,0
-0.035224,2.8728,0,-0.023237,1,64.222,28.482,26.894,0
-0.035065,2.8748,0,-0.022811,1,64.291,28.489,26.963,0
-0.034907,2.8769,0,-0.022385,1,64.361,28.496,27.032,0
-0.034761,2.8789,0,-0.021978,1,64.43,28.503,27.101,0
-0.034637,2.881,0,-0.021608,1,64.499,28.51,27.17,0
-0.034513,2.883,0,-0.021238,1,64.569,28.517,27.239,0
-0.034389,2.8851,0,-0.020867,1,64.638,28.524,27.308,0
-0.034265,2.8871,0,-0.020496,1,64.707,28.531,27.377,0
-0.034142,2.8892,0,-0.020123,1,64.777,28.538,27.446,0
-0.034018,2.8912,0,-0.01975,1,64.846,28.545,27.515,0
-0.033895,2.8933,0,-0.019376,1,64.915,28.552,27.584,0
-0.033772,2.8953,0,-0.019002,1,64.985,28.559,27.653,0
-0.033649,2.8973,0,-0.018627,1,65.054,28.566,27.722,0
-0.033526,2.8994,0,-0.018251,1,65.124,28.573,27.791,0
-0.033403,2.9014,0,-0.017874,1,65.193,28.58,27.86,0
-0.03328,2.9034,0,-0.017496,1,65.262,28.587,27.929,0
-0.033158,2.9055,0,-0.017118,1,65.332,28.594,27.998,0
-0.033036,2.9075,0,-0.016739,1,65.401,28.601,28.067,0
-0.032914,2.9095,0,-0.016359,1,65.47,28.608,28.136,0
-0.032792,2.9115,0,-0.015979,1,65.54,28.615,28.205,0
-0.03267,2.9135,0,-0.015598,1,65.609,28.622,28.274,0
-0.032563,2.9155,0,-0.015244,1,65.678,28.629,28.343,0
-0.03247,2.9175,0,-0.014916,1,65.748,28.636,28.412,0
-0.032377,2.9196,0,-0.014587,1,65.817,28.643,28.481,0
-0.032284,2.9216,0,-0.014258,1,65.886,28.65,28.55,0
-0.032191,2.9236,0,-0.013928,1,65.956,28.657,28.619,0
-0.032099,2.9256,0,-0.013596,1,66.025,28.664,28.688,0
-0.032007,2.9276,0,-0.013264,1,66.095,28.671,28.757,0
-0.031914,2.9296,0,-0.012931,1,66.164,28.678,28.826,0
-0.031822,2.9316,0,-0.012598,1,66.233,28.685,28.895,0
-0.03173,2.9336,0,-0.012263,1,66.303,28.692,28.964,0
-0.031638,2.9355,0,-0.011928,1,66.372,28.699,29.033,0
-0.031547,2.9375,0,-0.011592,1,66.441,28.706,29.102,0
-0.031455,2.9395,0,-0.011255,1,66.511,28.713,29.171,0
-0.031363,2.9415,0,-0.010917,1,66.58,28.72,29.24,0
-0.031272,2.9435,0,-0.010578,1,66.649,28.727,29.309,0
-0.031181,2.9454,0,-0.010238,1,66.719,28.734,29.378,0
-0.031089,2.9474,0,-0.0098978,1,66.788,28.741,29.447,0
-0.030998,2.9494,0,-0.0095565,1,66.857,28.748,29.516,0
-0.03093,2.9514,0,-0.0092647,1,66.927,28.755,29.585,0
-0.030872,2.9534,0,-0.0089962,1,66.996,28.762,29.654,0
-0.030814,2.9553,0,-0.0087266,1,67.065,28.769,29.723,0
-0.030756,2.9573,0,-0.008456,1,67.135,28.776,29.792,0
-0.030698,2.9593,0,-0.0081844,1,67.204,28.783,29.861,0
-0.030639,2.9613,0,-0.0079116,1,67.274,28.79,29.93,0
-0.030581,2.9632,0,-0.0076379,1,67.343,28.797,29.999,0
-0.030523,2.9652,0,-0.007363,1,67.412,28.804,30.068,0
-0.030464,2.9672,0,-0.0070872,1,67.482,28.811,30.137,0
-0.030405,2.9691,0,-0.0068102,1,67.551,28.818,30.206,0
-0.030347,2.9711,0,-0.0065323,1,67.62,28.825,30.275,0
-0.030288,2.973,0,-0.0062532,1,67.69,28.832,30.344,0
-0.030229,2.975,0,-0.0059731,1,67.759,28.839,30.413,0
-0.03017,2.9769,0,-0.005692,1,67.828,28.846,30.482,0
-0.030111,2.9789,0,-0.0054098,1,67.898,28.853,30.551,0
-0.030051,2.9808,0,-0.0051265,1,67.967,28.86,30.62,0
-0.029992,2.9827,0,-0.0048422,1,68.036,28.867,30.689,0
-0.029932,2.9847,0,-0.0045569,1,68.106,28.874,30.758,0
-0.029906,2.9866,0,-0.0043097,1,68.175,28.881,30.827,0
-0.029886,2.9886,0,-0.0040686,1,68.244,28.888,30.896,0
-0.029865,2.9905,0,-0.003826,1,68.314,28.895,30.965,0
-0.029845,2.9924,0,-0.0035818,1,68.383,28.902,31.034,0
-0.029824,2.9944,0,-0.003336,1,68.453,28.909,31.103,0
-0.029803,2.9963,0,-0.0030887,1,68.522,28.916,31.172,0
-0.029782,2.9982,0,-0.0028399,1,68.591,28.923,31.241,0
-0.029761,3.0002,0,-0.0025895,1,68.661,28.93,31.31,0
-0.02974,3.0021,0,-0.0023375,1,68.73,28.937,31.379,0
-0.029699,3.0031,0,-0.0020846,1,68.799,28.944,31.448,0
-0.029645,3.0034,0,-0.0018303,1,68.869,28.951,31.517,0
-0.029591,3.0037,0,-0.0015743,1,68.938,28.958,31.586,0
-0.029537,3.004,0,-0.0013164,1,69.007,28.965,31.655,0
-0.029483,3.0043,0,-0.0010567,1,69.077,28.972,31.724,0
-0.029429,3.0046,0,-0.00079526,1,69.146,28.979,31.793,0
-0.029374,3.005,0,-0.00053198,1,69.215,28.986,31.862,0
-0.02932,3.0053,0,-0.00026689,1,69.285,28.993,31.931,0
-0.029266,3.0056,0,0,1,69.354,29,32,0
