"U:0","U:1","U:2","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.007297,2.4981,1.2898e-20,0.037317,1,49.309,59.872,43.568,0
0.0068969,2.4964,1.2538e-20,0.036856,1,49.38,59.879,43.639,0
0.006466,2.4863,1.1439e-20,0.036108,1,49.451,59.886,43.709,0
0.0060352,2.4762,1.0341e-20,0.03536,1,49.522,59.893,43.779,0
0.0056044,2.4661,9.2422e-21,0.034613,1,49.593,59.9,43.85,0
0.0051736,2.456,8.1436e-21,0.033865,1,49.664,59.907,43.921,0
0.0047427,2.4459,7.0451e-21,0.033117,1,49.734,59.914,43.991,0
0.0043119,2.4359,5.9465e-21,0.03237,1,49.805,59.921,44.062,0
0.0038811,2.4258,4.848e-21,0.031622,1,49.876,59.928,44.132,0
0.0034503,2.4157,3.7494e-21,0.030874,1,49.947,59.935,44.202,0
0.0030195,2.4056,2.6509e-21,0.030126,1,50.018,59.942,44.273,0
0.0025886,2.3955,1.5523e-21,0.029379,1,50.089,59.949,44.343,0
0.0021578,2.3854,4.5373e-22,0.028631,1,50.159,59.956,44.414,0
0.001727,2.3753,-6.4481e-22,0.027883,1,50.23,59.963,44.485,0
0.0013606,2.37,-1.2154e-21,0.027131,1,50.301,59.97,44.555,0
0.0010652,2.3699,-1.2045e-21,0.026373,1,50.372,59.977,44.625,0
0.00076987,2.3698,-1.1935e-21,0.025616,1,50.443,59.984,44.696,0
0.0004745,2.3697,-1.1826e-21,0.024859,1,50.514,59.991,44.766,0
0.00017911,2.3697,-1.1716e-21,0.024101,1,50.585,59.998,44.837,0
-0.00011626,2.3696,-1.1607e-21,0.023344,1,50.655,60.005,44.908,0
-0.00041162,2.3695,-1.1498e-21,0.022586,1,50.726,60.012,44.978,0
-0.00070699,2.3694,-1.1388e-21,0.021829,1,50.797,60.019,45.049,0
-0.0011346,2.3737,-1.0782e-21,0.021064,1,50.868,60.026,45.119,0
-0.0016561,2.3812,-9.8239e-22,0.020295,1,50.939,60.033,45.189,0
-0.0021775,2.3887,-8.8656e-22,0.019526,1,51.01,60.04,45.26,0
-0.0026991,2.3961,-7.9072e-22,0.018757,1,51.08,60.047,45.331,0
-0.0032205,2.4036,-6.9489e-22,0.017988,1,51.151,60.054,45.401,0
-0.003742,2.4111,-5.9906e-22,0.017218,1,51.222,60.061,45.472,0
-0.0042635,2.4185,-5.0323e-22,0.016449,1,51.293,60.068,45.542,0
-0.004785,2.426,-4.074e-22,0.01568,1,51.364,60.075,45.612,0
-0.0053065,2.4335,-3.1157e-22,0.014911,1,51.435,60.082,45.683,0
-0.005828,2.4409,-2.1573e-22,0.014142,1,51.506,60.089,45.754,0
-0.0063495,2.4484,-1.199e-22,0.013373,1,51.576,60.096,45.824,0
-0.006871,2.4559,-2.4065e-23,0.012603,1,51.647,60.103,45.895,0
-0.0073924,2.4634,7.1767e-23,0.011834,1,51.718,60.11,45.965,0
-0.0079139,2.4708,1.676e-22,0.011065,1,51.789,60.117,46.035,0
-0.0084354,2.4783,2.6343e-22,0.010296,1,51.86,60.124,46.106,0
-0.0089569,2.4858,3.5926e-22,0.0095267,1,51.931,60.131,46.176,0
-0.0094784,2.4932,4.551e-22,0.0087575,1,52.001,60.138,46.247,0
-0.0099999,2.5007,5.5093e-22,0.0079883,1,52.072,60.145,46.318,0
-0.010521,2.5082,6.4676e-22,0.0072191,1,52.143,60.152,46.388,0
-0.011043,2.5156,7.4259e-22,0.0064499,1,52.214,60.159,46.458,0
-0.011564,2.5231,8.3843e-22,0.0056808,1,52.285,60.166,46.529,0
-0.012086,2.5306,9.3426e-22,0.0049116,1,52.356,60.173,46.599,0
-0.012607,2.538,1.0301e-21,0.0041424,1,52.427,60.18,46.67,0
-0.013005,2.541,1.1407e-21,0.0034937,1,52.497,60.187,46.741,0
-0.013325,2.5443,1.1934e-21,0.0032586,1,52.568,60.194,46.811,0
-0.013223,2.5355,1.092e-21,0.0031079,1,52.639,60.201,46.882,0
-0.013123,2.5266,9.9097e-22,0.0029578,1,52.71,60.208,46.952,0
-0.013022,2.5178,8.899e-22,0.0028077,1,52.781,60.215,47.022,0
-0.012922,2.5089,7.8884e-22,0.0026575,1,52.852,60.222,47.093,0
-0.012821,2.5001,6.8777e-22,0.0025074,1,52.922,60.229,47.164,0
-0.012721,2.4912,5.867e-22,0.0023572,1,52.993,60.236,47.234,0
-0.01262,2.4824,4.8564e-22,0.0022071,1,53.064,60.243,47.305,0
-0.01252,2.4736,3.8457e-22,0.002057,1,53.135,60.25,47.375,0
-0.012419,2.4647,2.8351e-22,0.0019069,1,53.206,60.257,47.445,0
-0.012319,2.4559,1.8244e-22,0.0017567,1,53.277,60.264,47.516,0
-0.012219,2.447,8.1379e-23,0.0016066,1,53.348,60.271,47.586,0
-0.012118,2.4382,-1.969e-23,0.0014564,1,53.418,60.278,47.657,0
-0.012018,2.4293,-1.2076e-22,0.0013063,1,53.489,60.285,47.728,0
-0.011917,2.4205,-2.2182e-22,0.0011562,1,53.56,60.292,47.798,0
-0.011817,2.4116,-3.2289e-22,0.0010061,1,53.631,60.299,47.868,0
-0.011716,2.4028,-4.2395e-22,0.00085592,1,53.702,60.306,47.939,0
-0.011616,2.394,-5.2502e-22,0.00070579,1,53.773,60.313,48.009,0
-0.011515,2.3851,-6.2608e-22,0.00055565,1,53.843,60.32,48.08,0
-0.011415,2.3763,-7.2715e-22,0.00040551,1,53.914,60.327,48.151,0
-0.011315,2.3674,-8.2821e-22,0.00025538,1,53.985,60.334,48.221,0
-0.011214,2.3586,-9.2928e-22,0.00010525,1,54.056,60.341,48.292,0
-0.011305,2.3581,-7.4905e-22,-0.00041088,1,54.127,60.348,48.362,0
-0.011396,2.3576,-5.7007e-22,-0.00092537,1,54.198,60.355,48.432,0
-0.011486,2.357,-3.911e-22,-0.0014399,1,54.269,60.362,48.503,0
-0.011577,2.3565,-2.1211e-22,-0.0019544,1,54.339,60.369,48.574,0
-0.011667,2.356,-3.3138e-23,-0.0024689,1,54.41,60.376,48.644,0
-0.011758,2.3554,1.4584e-22,-0.0029834,1,54.481,60.383,48.715,0
-0.011848,2.3549,3.2481e-22,-0.0034978,1,54.552,60.39,48.785,0
-0.011939,2.3544,5.0379e-22,-0.0040123,1,54.623,60.397,48.855,0
-0.012029,2.3538,6.8276e-22,-0.0045268,1,54.694,60.404,48.926,0
-0.01212,2.3533,8.6174e-22,-0.0050413,1,54.764,60.411,48.996,0
-0.01221,2.3528,1.0407e-21,-0.0055558,1,54.835,60.418,49.067,0
-0.012301,2.3522,1.2197e-21,-0.0060703,1,54.906,60.425,49.138,0
-0.012391,2.3517,1.3987e-21,-0.0065848,1,54.977,60.432,49.208,0
-0.012608,2.3547,1.4789e-21,-0.0068856,1,55.048,60.439,49.278,0
-0.013025,2.3633,1.4031e-21,-0.0068486,1,55.119,60.446,49.349,0
-0.013441,2.3719,1.3272e-21,-0.0068116,1,55.19,60.453,49.419,0
-0.013858,2.3805,1.2514e-21,-0.0067747,1,55.26,60.46,49.49,0
-0.014275,2.3891,1.1756e-21,-0.0067377,1,55.331,60.467,49.561,0
-0.014692,2.3976,1.0998e-21,-0.0067007,1,55.402,60.474,49.631,0
-0.015108,2.4062,1.0239e-21,-0.0066638,1,55.473,60.481,49.701,0
-0.015525,2.4148,9.4812e-22,-0.0066268,1,55.544,60.488,49.772,0
-0.015942,2.4234,8.7229e-22,-0.0065898,1,55.615,60.495,49.842,0
-0.016358,2.432,7.9646e-22,-0.0065528,1,55.685,60.502,49.913,0
-0.016775,2.4406,7.2064e-22,-0.0065159,1,55.756,60.509,49.984,0
-0.017192,2.4492,6.4481e-22,-0.0064789,1,55.827,60.516,50.054,0
-0.017609,2.4578,5.6898e-22,-0.0064419,1,55.898,60.523,50.125,0
-0.018025,2.4664,4.9316e-22,-0.006405,1,55.969,60.53,50.195,0
-0.018442,2.475,4.1733e-22,-0.006368,1,56.04,60.537,50.265,0
-0.018859,2.4836,3.4151e-22,-0.006331,1,56.111,60.544,50.336,0
-0.019275,2.4922,2.6568e-22,-0.0062941,1,56.181,60.551,50.407,0
-0.019692,2.5007,1.8985e-22,-0.0062571,1,56.252,60.558,50.477,0
-0.019887,2.505,1.0408e-22,-0.0064119,1,56.323,60.565,50.548,0
-0.019851,2.5046,7.8951e-24,-0.0067671,1,56.394,60.572,50.618,0
-0.019814,2.5043,-8.8286e-23,-0.0071223,1,56.465,60.579,50.688,0
-0.019777,2.5039,-1.8447e-22,-0.0074775,1,56.536,60.586,50.759,0
-0.019741,2.5036,-2.8065e-22,-0.0078327,1,56.606,60.593,50.829,0
-0.019704,2.5032,-3.7683e-22,-0.0081879,1,56.677,60.6,50.9,0
-0.019668,2.5029,-4.7301e-22,-0.0085431,1,56.748,60.607,50.971,0
-0.019639,2.5046,-5.9676e-22,-0.0086767,1,56.819,60.614,51.041,0
-0.019613,2.5069,-7.2874e-22,-0.008744,1,56.89,60.621,51.111,0
-0.019587,2.5093,-8.6072e-22,-0.0088114,1,56.961,60.628,51.182,0
-0.019561,2.5116,-9.927e-22,-0.0088787,1,57.032,60.635,51.252,0
-0.019535,2.5139,-1.1247e-21,-0.0089461,1,57.102,60.642,51.323,0
-0.019509,2.5163,-1.2567e-21,-0.0090134,1,57.173,60.649,51.394,0
-0.019482,2.5186,-1.3887e-21,-0.0090808,1,57.244,60.656,51.464,0
-0.019456,2.5209,-1.5206e-21,-0.0091481,1,57.315,60.663,51.535,0
-0.01943,2.5233,-1.6526e-21,-0.0092154,1,57.386,60.67,51.605,0
-0.019404,2.5256,-1.7846e-21,-0.0092828,1,57.457,60.677,51.675,0
-0.019378,2.5279,-1.9166e-21,-0.0093501,1,57.527,60.684,51.746,0
-0.019352,2.5303,-2.0486e-21,-0.0094175,1,57.598,60.691,51.817,0
-0.019326,2.5326,-2.1805e-21,-0.0094848,1,57.669,60.698,51.887,0
-0.0193,2.5349,-2.3125e-21,-0.0095522,1,57.74,60.705,51.958,0
-0.019273,2.5373,-2.4445e-21,-0.0096195,1,57.811,60.712,52.028,0
-0.019247,2.5396,-2.5765e-21,-0.0096869,1,57.882,60.719,52.098,0
-0.019221,2.5419,-2.7085e-21,-0.0097542,1,57.953,60.726,52.169,0
-0.019195,2.5443,-2.8404e-21,-0.0098216,1,58.023,60.733,52.239,0
-0.019169,2.5466,-2.9724e-21,-0.0098889,1,58.094,60.74,52.31,0
-0.019143,2.5489,-3.1044e-21,-0.0099562,1,58.165,60.747,52.381,0
-0.019117,2.5513,-3.2364e-21,-0.010024,1,58.236,60.754,52.451,0
-0.019091,2.5536,-3.3684e-21,-0.010091,1,58.307,60.761,52.521,0
-0.019062,2.5541,-3.4568e-21,-0.010104,1,58.378,60.768,52.592,0
-0.01903,2.553,-3.5059e-21,-0.010068,1,58.448,60.775,52.662,0
-0.018998,2.5519,-3.5549e-21,-0.010031,1,58.519,60.782,52.733,0
-0.018966,2.5508,-3.604e-21,-0.0099952,1,58.59,60.789,52.804,0
-0.018929,2.5491,-3.6678e-21,-0.010034,1,58.661,60.796,52.874,0
-0.018891,2.5472,-3.7357e-21,-0.010093,1,58.732,60.803,52.944,0
-0.018854,2.5453,-3.8035e-21,-0.010152,1,58.803,60.81,53.015,0
-0.018816,2.5434,-3.8714e-21,-0.01021,1,58.874,60.817,53.085,0
-0.018779,2.5415,-3.9392e-21,-0.010269,1,58.944,60.824,53.156,0
-0.018741,2.5396,-4.007e-21,-0.010328,1,59.015,60.831,53.227,0
-0.018703,2.5377,-4.0749e-21,-0.010387,1,59.086,60.838,53.297,0
-0.018666,2.5358,-4.1427e-21,-0.010446,1,59.157,60.845,53.368,0
-0.018628,2.5339,-4.2106e-21,-0.010505,1,59.228,60.852,53.438,0
-0.01859,2.532,-4.2784e-21,-0.010563,1,59.299,60.859,53.508,0
-0.018553,2.5301,-4.3462e-21,-0.010622,1,59.37,60.866,53.579,0
-0.018515,2.5282,-4.4141e-21,-0.010681,1,59.44,60.873,53.65,0
-0.018477,2.5263,-4.4819e-21,-0.01074,1,59.511,60.88,53.72,0
-0.01844,2.5245,-4.5498e-21,-0.010799,1,59.582,60.887,53.791,0
-0.018402,2.5226,-4.6176e-21,-0.010858,1,59.653,60.894,53.861,0
-0.018364,2.5207,-4.6854e-21,-0.010917,1,59.724,60.901,53.931,0
-0.018327,2.5188,-4.7533e-21,-0.010975,1,59.795,60.908,54.002,0
-0.018289,2.5169,-4.8211e-21,-0.011034,1,59.865,60.915,54.072,0
-0.018251,2.515,-4.889e-21,-0.011093,1,59.936,60.922,54.143,0
-0.018214,2.5131,-4.9568e-21,-0.011152,1,60.007,60.929,54.214,0
-0.018176,2.5112,-5.0246e-21,-0.011211,1,60.078,60.936,54.284,0
-0.018139,2.5093,-5.0925e-21,-0.01127,1,60.149,60.943,54.354,0
-0.018123,2.5075,-5.1516e-21,-0.011323,1,60.22,60.95,54.425,0
-0.018169,2.506,-5.1862e-21,-0.011362,1,60.291,60.957,54.495,0
-0.018215,2.5046,-5.2207e-21,-0.011401,1,60.361,60.964,54.566,0
-0.018261,2.5031,-5.2552e-21,-0.01144,1,60.432,60.971,54.637,0
-0.018307,2.5016,-5.2898e-21,-0.011479,1,60.503,60.978,54.707,0
-0.018353,2.5002,-5.3243e-21,-0.011518,1,60.574,60.985,54.778,0
-0.018399,2.4987,-5.3588e-21,-0.011556,1,60.645,60.992,54.848,0
-0.018445,2.4972,-5.3934e-21,-0.011595,1,60.716,60.999,54.918,0
-0.018476,2.4934,-5.1972e-21,-0.011899,1,60.786,61.006,54.989,0
-0.018493,2.4876,-4.7925e-21,-0.012441,1,60.857,61.013,55.06,0
-0.018509,2.4817,-4.3879e-21,-0.012983,1,60.928,61.02,55.13,0
-0.018526,2.4758,-3.9832e-21,-0.013525,1,60.999,61.027,55.201,0
-0.018543,2.47,-3.5786e-21,-0.014067,1,61.07,61.034,55.271,0
-0.018559,2.4641,-3.174e-21,-0.014609,1,61.141,61.041,55.341,0
-0.018576,2.4582,-2.7693e-21,-0.015152,1,61.212,61.048,55.412,0
-0.018593,2.4524,-2.3647e-21,-0.015694,1,61.282,61.055,55.482,0
-0.018609,2.4465,-1.96e-21,-0.016236,1,61.353,61.062,55.553,0
-0.018626,2.4406,-1.5554e-21,-0.016778,1,61.424,61.069,55.624,0
-0.018643,2.4348,-1.1508e-21,-0.01732,1,61.495,61.076,55.694,0
-0.018659,2.4289,-7.4614e-22,-0.017862,1,61.566,61.083,55.764,0
-0.018676,2.423,-3.4151e-22,-0.018404,1,61.637,61.09,55.835,0
-0.018693,2.4172,6.3129e-23,-0.018947,1,61.707,61.097,55.905,0
-0.018709,2.4113,4.6779e-22,-0.019489,1,61.778,61.104,55.976,0
-0.018726,2.4054,8.7242e-22,-0.020031,1,61.849,61.111,56.047,0
-0.018779,2.4025,1.1604e-21,-0.020281,1,61.92,61.118,56.117,0
-0.018859,2.4017,1.3661e-21,-0.020325,1,61.991,61.125,56.188,0
-0.018938,2.401,1.5717e-21,-0.020368,1,62.062,61.132,56.258,0
-0.019018,2.4002,1.7774e-21,-0.020412,1,62.133,61.139,56.328,0
-0.019097,2.3994,1.9831e-21,-0.020456,1,62.203,61.146,56.399,0
-0.019177,2.3986,2.1887e-21,-0.0205,1,62.274,61.153,56.47,0
-0.019256,2.3978,2.3944e-21,-0.020544,1,62.345,61.16,56.54,0
-0.019336,2.397,2.6001e-21,-0.020587,1,62.416,61.167,56.611,0
-0.019415,2.3962,2.8057e-21,-0.020631,1,62.487,61.174,56.681,0
-0.019495,2.3954,3.0114e-21,-0.020675,1,62.558,61.181,56.751,0
-0.019574,2.3946,3.2171e-21,-0.020719,1,62.628,61.188,56.822,0
-0.019654,2.3938,3.4228e-21,-0.020763,1,62.699,61.195,56.893,0
-0.019733,2.3931,3.6284e-21,-0.020806,1,62.77,61.202,56.963,0
-0.019813,2.3923,3.8341e-21,-0.02085,1,62.841,61.209,57.034,0
-0.019892,2.3915,4.0398e-21,-0.020894,1,62.912,61.216,57.104,0
-0.019997,2.3921,4.0153e-21,-0.020887,1,62.983,61.223,57.174,0
-0.020177,2.3971,3.2925e-21,-0.020727,1,63.054,61.23,57.245,0
-0.020358,2.402,2.5696e-21,-0.020566,1,63.124,61.237,57.315,0
-0.020538,2.407,1.8468e-21,-0.020406,1,63.195,61.244,57.386,0
-0.020719,2.4119,1.124e-21,-0.020245,1,63.266,61.251,57.457,0
-0.020899,2.4169,4.0114e-22,-0.020085,1,63.337,61.258,57.527,0
-0.02108,2.4218,-3.2168e-22,-0.019924,1,63.408,61.265,57.597,0
-0.02126,2.4268,-1.0445e-21,-0.019764,1,63.479,61.272,57.668,0
-0.021441,2.4317,-1.7673e-21,-0.019604,1,63.549,61.279,57.738,0
-0.021621,2.4367,-2.4901e-21,-0.019443,1,63.62,61.286,57.809,0
-0.021802,2.4416,-3.213e-21,-0.019283,1,63.691,61.293,57.88,0
-0.021982,2.4466,-3.9358e-21,-0.019122,1,63.762,61.3,57.95,0
-0.022162,2.4515,-4.6586e-21,-0.018962,1,63.833,61.307,58.021,0
-0.022343,2.4565,-5.3815e-21,-0.018801,1,63.904,61.314,58.091,0
-0.022491,2.4601,-5.9704e-21,-0.018674,1,63.975,61.321,58.161,0
-0.022518,2.4587,-6.0508e-21,-0.018671,1,64.045,61.328,58.232,0
-0.022544,2.4573,-6.1313e-21,-0.018669,1,64.116,61.335,58.303,0
-0.022571,2.4559,-6.2117e-21,-0.018666,1,64.187,61.342,58.373,0
-0.022597,2.4544,-6.2921e-21,-0.018663,1,64.258,61.349,58.444,0
-0.022624,2.453,-6.3725e-21,-0.018661,1,64.329,61.356,58.514,0
-0.02265,2.4516,-6.4529e-21,-0.018658,1,64.4,61.363,58.584,0
-0.022677,2.4502,-6.5333e-21,-0.018656,1,64.47,61.37,58.655,0
-0.022703,2.4488,-6.6138e-21,-0.018653,1,64.541,61.377,58.725,0
-0.02273,2.4474,-6.6942e-21,-0.01865,1,64.612,61.384,58.796,0
-0.022756,2.4459,-6.7746e-21,-0.018648,1,64.683,61.391,58.867,0
-0.022691,2.4432,-6.5649e-21,-0.018436,1,64.754,61.398,58.937,0
-0.022552,2.4393,-6.1178e-21,-0.018053,1,64.825,61.405,59.007,0
-0.022413,2.4355,-5.6707e-21,-0.01767,1,64.896,61.412,59.078,0
-0.022274,2.4317,-5.2236e-21,-0.017287,1,64.966,61.419,59.148,0
-0.022135,2.4278,-4.7764e-21,-0.016904,1,65.037,61.426,59.219,0
-0.021995,2.424,-4.3293e-21,-0.016521,1,65.108,61.433,59.29,0
-0.021856,2.4201,-3.8821e-21,-0.016138,1,65.179,61.44,59.36,0
-0.021717,2.4163,-3.435e-21,-0.015754,1,65.25,61.447,59.431,0
-0.021578,2.4125,-2.9879e-21,-0.015371,1,65.321,61.454,59.501,0
-0.021439,2.4086,-2.5408e-21,-0.014988,1,65.391,61.461,59.571,0
-0.021299,2.4048,-2.0936e-21,-0.014605,1,65.462,61.468,59.642,0
-0.02116,2.4009,-1.6465e-21,-0.014222,1,65.533,61.475,59.713,0
-0.021021,2.3971,-1.1994e-21,-0.013839,1,65.604,61.482,59.783,0
-0.020882,2.3935,-7.9153e-22,-0.01349,1,65.675,61.489,59.854,0
-0.020744,2.3939,-9.1404e-22,-0.013602,1,65.746,61.496,59.924,0
-0.020606,2.3942,-1.0366e-21,-0.013715,1,65.817,61.503,59.994,0
-0.020468,2.3946,-1.1591e-21,-0.013827,1,65.887,61.51,60.065,0
-0.02033,2.3949,-1.2816e-21,-0.013939,1,65.958,61.517,60.136,0
-0.020192,2.3953,-1.4041e-21,-0.014051,1,66.029,61.524,60.206,0
-0.020053,2.3956,-1.5266e-21,-0.014163,1,66.1,61.531,60.277,0
-0.019915,2.396,-1.6491e-21,-0.014276,1,66.171,61.538,60.347,0
-0.019777,2.3963,-1.7717e-21,-0.014388,1,66.242,61.545,60.417,0
-0.019639,2.3966,-1.8942e-21,-0.0145,1,66.312,61.552,60.488,0
-0.019501,2.397,-2.0167e-21,-0.014612,1,66.383,61.559,60.558,0
-0.019363,2.3973,-2.1392e-21,-0.014725,1,66.454,61.566,60.629,0
-0.019225,2.3977,-2.2617e-21,-0.014837,1,66.525,61.573,60.7,0
-0.019087,2.398,-2.3843e-21,-0.014949,1,66.596,61.58,60.77,0
-0.018949,2.3984,-2.5068e-21,-0.015061,1,66.667,61.587,60.84,0
-0.018811,2.3987,-2.6293e-21,-0.015173,1,66.738,61.594,60.911,0
-0.018586,2.3956,-2.7041e-21,-0.015207,1,66.808,61.601,60.981,0
-0.018285,2.3894,-2.7363e-21,-0.01517,1,66.879,61.608,61.052,0
-0.017983,2.3831,-2.7686e-21,-0.015134,1,66.95,61.615,61.123,0
-0.017681,2.3769,-2.8008e-21,-0.015097,1,67.021,61.622,61.193,0
-0.01738,2.3706,-2.833e-21,-0.015061,1,67.092,61.629,61.264,0
-0.017078,2.3644,-2.8653e-21,-0.015024,1,67.163,61.636,61.334,0
-0.016777,2.3582,-2.8975e-21,-0.014987,1,67.233,61.643,61.404,0
-0.016475,2.3519,-2.9297e-21,-0.014951,1,67.304,61.65,61.475,0
-0.016296,2.3514,-2.9344e-21,-0.014774,1,67.375,61.657,61.546,0
-0.016216,2.3553,-2.9172e-21,-0.014485,1,67.446,61.664,61.616,0
-0.016135,2.3593,-2.9e-21,-0.014197,1,67.517,61.671,61.687,0
-0.016054,2.3632,-2.8828e-21,-0.013908,1,67.588,61.678,61.757,0
-0.015973,2.3672,-2.8657e-21,-0.01362,1,67.659,61.685,61.827,0
-0.015893,2.3712,-2.8485e-21,-0.013331,1,67.729,61.692,61.898,0
-0.015812,2.3751,-2.8313e-21,-0.013043,1,67.8,61.699,61.968,0
-0.015731,2.3791,-2.8141e-21,-0.012754,1,67.871,61.706,62.039,0
-0.015651,2.3804,-2.4541e-21,-0.012385,1,67.942,61.713,62.11,0
-0.015572,2.3787,-1.6978e-21,-0.011924,1,68.013,61.72,62.18,0
-0.015493,2.377,-9.4151e-22,-0.011462,1,68.084,61.727,62.25,0
-0.015413,2.3753,-1.8523e-22,-0.011,1,68.154,61.734,62.321,0
-0.015334,2.3736,5.7105e-22,-0.010538,1,68.225,61.741,62.391,0
-0.015255,2.3719,1.3274e-21,-0.010076,1,68.296,61.748,62.462,0
-0.015176,2.3702,2.0837e-21,-0.0096142,1,68.367,61.755,62.533,0
-0.015097,2.3685,2.8399e-21,-0.0091523,1,68.438,61.762,62.603,0
-0.015017,2.3668,3.5962e-21,-0.0086905,1,68.509,61.769,62.674,0
-0.014938,2.3651,4.3525e-21,-0.0082286,1,68.58,61.776,62.744,0
-0.014859,2.3634,5.1088e-21,-0.0077667,1,68.65,61.783,62.814,0
-0.01478,2.3617,5.8651e-21,-0.0073048,1,68.721,61.79,62.885,0
-0.0147,2.36,6.6214e-21,-0.0068429,1,68.792,61.797,62.956,0
-0.014621,2.3583,7.3777e-21,-0.0063811,1,68.863,61.804,63.026,0
-0.014542,2.3566,8.1339e-21,-0.0059192,1,68.934,61.811,63.097,0
-0.014463,2.3549,8.8902e-21,-0.0054573,1,69.005,61.818,63.167,0
-0.014384,2.3532,9.6465e-21,-0.0049955,1,69.076,61.825,63.237,0
-0.014304,2.3515,1.0403e-20,-0.0045336,1,69.146,61.832,63.308,0
-0.014225,2.3498,1.1159e-20,-0.0040717,1,69.217,61.839,63.379,0
-0.014146,2.3481,1.1915e-20,-0.0036098,1,69.288,61.846,63.449,0
-0.014067,2.3464,1.2672e-20,-0.003148,1,69.359,61.853,63.52,0
-0.013988,2.3447,1.3428e-20,-0.0026861,1,69.43,61.86,63.59,0
-0.013908,2.343,1.4184e-20,-0.0022242,1,69.501,61.867,63.66,0
-0.013829,2.3413,1.494e-20,-0.0017623,1,69.571,61.874,63.731,0
-0.01375,2.3396,1.5697e-20,-0.0013005,1,69.642,61.881,63.801,0
-0.013671,2.3379,1.6453e-20,-0.00083857,1,69.713,61.888,63.872,0
-0.013591,2.3362,1.7209e-20,-0.0003767,1,69.784,61.895,63.943,0
nan,nan,nan,nan,0,69.855,61.902,64.013,0
nan,nan,nan,nan,0,69.926,61.909,64.084,0
nan,nan,nan,nan,0,69.997,61.916,64.154,0
nan,nan,nan,nan,0,70.067,61.923,64.225,0
nan,nan,nan,nan,0,70.138,61.93,64.295,0
nan,nan,nan,nan,0,70.209,61.937,64.366,0
nan,nan,nan,nan,0,70.28,61.944,64.436,0
nan,nan,nan,nan,0,70.351,61.951,64.507,0
nan,nan,nan,nan,0,70.422,61.958,64.577,0
nan,nan,nan,nan,0,70.492,61.965,64.647,0
nan,nan,nan,nan,0,70.563,61.972,64.718,0
nan,nan,nan,nan,0,70.634,61.979,64.788,0
nan,nan,nan,nan,0,70.705,61.986,64.859,0
nan,nan,nan,nan,0,70.776,61.993,64.929,0
nan,nan,nan,nan,0,70.847,62,65,0
