"U:0","U:1","U:2","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.91255,3.5012,-1.2117e-20,-0.17725,1,24.378,24.768,-12.78,0
0.91396,3.5002,-1.1516e-20,-0.1785,1,24.448,24.776,-12.71,0
0.91548,3.4996,-1.0896e-20,-0.17986,1,24.519,24.784,-12.64,0
0.91713,3.4993,-1.0255e-20,-0.18133,1,24.589,24.792,-12.57,0
0.9189,3.4994,-9.5945e-21,-0.1829,1,24.659,24.8,-12.5,0
0.92078,3.4998,-8.9138e-21,-0.18458,1,24.73,24.808,-12.43,0
0.92241,3.4999,-7.0417e-21,-0.18613,1,24.8,24.816,-12.36,0
0.92399,3.5001,-4.6123e-21,-0.18767,1,24.871,24.824,-12.29,0
0.92569,3.5006,-2.1167e-21,-0.18931,1,24.941,24.832,-12.22,0
0.92751,3.5015,4.4517e-22,-0.19103,1,25.012,24.84,-12.15,0
0.92945,3.5028,3.0735e-21,-0.19284,1,25.082,24.848,-12.08,0
0.93151,3.5045,5.7683e-21,-0.19474,1,25.153,24.856,-12.01,0
0.93369,3.5065,8.5301e-21,-0.19673,1,25.223,24.864,-11.94,0
0.93572,3.5086,1.0472e-20,-0.19856,1,25.294,24.872,-11.87,0
0.93777,3.5111,1.1917e-20,-0.20038,1,25.364,24.88,-11.8,0
0.93996,3.5139,1.3138e-20,-0.20225,1,25.434,24.888,-11.73,0
0.94227,3.5171,1.4135e-20,-0.2042,1,25.505,24.896,-11.66,0
0.94471,3.5207,1.4908e-20,-0.20621,1,25.575,24.904,-11.59,0
0.94534,3.5196,1.4611e-20,-0.20806,1,25.646,24.912,-11.52,0
0.9457,3.5178,1.4096e-20,-0.20993,1,25.716,24.92,-11.45,0
0.94594,3.5159,1.003e-20,-0.21145,1,25.787,24.928,-11.38,0
0.94622,3.5142,5.5573e-21,-0.21295,1,25.857,24.936,-11.31,0
0.94657,3.5127,1.2949e-21,-0.21451,1,25.928,24.944,-11.24,0
0.94698,3.5115,-2.7567e-21,-0.21612,1,25.998,24.952,-11.17,0
0.94747,3.5104,-6.597e-21,-0.21779,1,26.069,24.96,-11.1,0
0.94804,3.5095,-1.0226e-20,-0.21951,1,26.139,24.968,-11.03,0
0.94867,3.5088,-1.3642e-20,-0.22129,1,26.21,24.976,-10.96,0
0.94925,3.5082,-1.5352e-20,-0.22289,1,26.28,24.984,-10.89,0
0.94981,3.5075,-1.5828e-20,-0.22437,1,26.35,24.992,-10.82,0
0.95043,3.5071,-1.625e-20,-0.2259,1,26.421,25,-10.75,0
0.95112,3.5069,-1.6615e-20,-0.22749,1,26.491,25.008,-10.68,0
0.95187,3.5068,-1.6926e-20,-0.22914,1,26.562,25.016,-10.61,0
0.95269,3.507,-1.7182e-20,-0.23085,1,26.632,25.024,-10.54,0
0.95358,3.5073,-1.7382e-20,-0.23261,1,26.703,25.032,-10.47,0
0.95445,3.5077,-1.6963e-20,-0.23429,1,26.773,25.04,-10.4,0
0.95521,3.5081,-1.5726e-20,-0.23577,1,26.844,25.048,-10.33,0
0.95601,3.5085,-1.4812e-20,-0.23731,1,26.914,25.056,-10.26,0
0.95686,3.5092,-1.4223e-20,-0.23889,1,26.985,25.064,-10.19,0
0.95776,3.51,-1.3958e-20,-0.24053,1,27.055,25.072,-10.12,0
0.95871,3.5109,-1.402e-20,-0.24223,1,27.125,25.08,-10.05,0
0.95971,3.512,-1.4407e-20,-0.24398,1,27.196,25.088,-9.98,0
0.96075,3.5133,-1.5122e-20,-0.24578,1,27.266,25.096,-9.91,0
0.96165,3.5145,-1.3164e-20,-0.24741,1,27.337,25.104,-9.84,0
0.96253,3.5159,-1.0072e-20,-0.24902,1,27.407,25.112,-9.77,0
0.96345,3.5174,-6.9889e-21,-0.25069,1,27.478,25.12,-9.7,0
0.96431,3.5186,-3.8934e-21,-0.25241,1,27.548,25.128,-9.63,0
0.96368,3.5145,-6.2437e-22,-0.25416,1,27.619,25.136,-9.56,0
0.96309,3.5106,2.3978e-21,-0.25594,1,27.689,25.144,-9.49,0
0.96254,3.5069,5.1726e-21,-0.25775,1,27.76,25.152,-9.42,0
0.96203,3.5034,6.9258e-21,-0.25954,1,27.83,25.16,-9.35,0
0.96143,3.5003,4.3368e-21,-0.26102,1,27.9,25.168,-9.28,0
0.96087,3.4973,1.8425e-21,-0.26253,1,27.971,25.176,-9.21,0
0.96033,3.4944,-5.5691e-22,-0.26407,1,28.041,25.184,-9.14,0
0.95983,3.4916,-2.8614e-21,-0.26564,1,28.112,25.192,-9.07,0
0.95935,3.4889,-5.0705e-21,-0.26724,1,28.182,25.2,-9,0
0.9589,3.4864,-7.1844e-21,-0.26887,1,28.253,25.208,-8.93,0
0.95848,3.4839,-9.2028e-21,-0.27053,1,28.323,25.216,-8.86,0
0.95806,3.4815,-1.0904e-20,-0.27216,1,28.394,25.224,-8.79,0
0.9574,3.4791,-1.1086e-20,-0.27347,1,28.464,25.232,-8.72,0
0.95678,3.4767,-1.1195e-20,-0.27482,1,28.535,25.24,-8.65,0
0.95618,3.4744,-1.1232e-20,-0.2762,1,28.605,25.248,-8.58,0
0.95562,3.4722,-1.1196e-20,-0.27762,1,28.675,25.256,-8.51,0
0.95509,3.4701,-1.1088e-20,-0.27907,1,28.746,25.264,-8.44,0
0.95459,3.4681,-1.0907e-20,-0.28056,1,28.816,25.272,-8.37,0
0.95412,3.4662,-1.0654e-20,-0.28208,1,28.887,25.28,-8.3,0
0.95365,3.4643,-1.0006e-20,-0.28356,1,28.957,25.288,-8.23,0
0.95304,3.4627,-7.8684e-21,-0.2847,1,29.028,25.296,-8.16,0
0.95246,3.4611,-5.6604e-21,-0.28587,1,29.098,25.304,-8.09,0
0.95188,3.4595,-3.3816e-21,-0.28707,1,29.169,25.312,-8.02,0
0.95133,3.458,-1.0319e-21,-0.28831,1,29.239,25.32,-7.95,0
0.95079,3.4565,1.3888e-21,-0.28958,1,29.31,25.328,-7.88,0
0.95028,3.455,3.8807e-21,-0.29088,1,29.38,25.336,-7.81,0
0.94978,3.4536,6.4437e-21,-0.29221,1,29.45,25.344,-7.74,0
0.94929,3.4522,9.078e-21,-0.29358,1,29.521,25.352,-7.67,0
0.9485,3.4507,8.7663e-21,-0.29497,1,29.591,25.36,-7.6,0
0.94761,3.4491,7.5166e-21,-0.29641,1,29.662,25.368,-7.53,0
0.94674,3.4475,6.3412e-21,-0.29788,1,29.732,25.376,-7.46,0
0.94588,3.4459,5.2402e-21,-0.2994,1,29.803,25.384,-7.39,0
0.94504,3.4444,4.214e-21,-0.30096,1,29.873,25.392,-7.32,0
0.94422,3.4429,3.2624e-21,-0.30257,1,29.944,25.4,-7.25,0
0.94341,3.4414,2.3856e-21,-0.30422,1,30.014,25.408,-7.18,0
0.94262,3.4399,1.5839e-21,-0.30591,1,30.085,25.416,-7.11,0
0.94184,3.4386,7.2507e-22,-0.30746,1,30.155,25.424,-7.04,0
0.94107,3.4374,-3.639e-22,-0.30875,1,30.225,25.432,-6.97,0
0.94031,3.4362,-1.505e-21,-0.31006,1,30.296,25.44,-6.9,0
0.93956,3.4351,-2.6983e-21,-0.31138,1,30.366,25.448,-6.83,0
0.93881,3.4339,-3.9437e-21,-0.31271,1,30.437,25.456,-6.76,0
0.93807,3.4327,-5.2414e-21,-0.31406,1,30.507,25.464,-6.69,0
0.93734,3.4315,-6.5914e-21,-0.31542,1,30.578,25.472,-6.62,0
0.93661,3.4304,-7.9938e-21,-0.31679,1,30.648,25.48,-6.55,0
0.93589,3.4292,-9.4487e-21,-0.31818,1,30.719,25.488,-6.48,0
0.93504,3.4276,-9.0701e-21,-0.3197,1,30.789,25.496,-6.41,0
0.93404,3.4254,-6.719e-21,-0.32134,1,30.86,25.504,-6.34,0
0.93303,3.4233,-4.4489e-21,-0.32298,1,30.93,25.512,-6.27,0
0.93202,3.4211,-2.26e-21,-0.32464,1,31,25.52,-6.2,0
0.931,3.4188,-1.5234e-22,-0.32629,1,31.071,25.528,-6.13,0
0.92953,3.4149,1.8748e-21,-0.32794,1,31.141,25.536,-6.06,0
0.92708,3.4071,3.7767e-21,-0.32957,1,31.212,25.544,-5.99,0
0.92461,3.3993,5.5279e-21,-0.3312,1,31.282,25.552,-5.92,0
0.92213,3.3915,7.1282e-21,-0.33285,1,31.353,25.56,-5.85,0
0.91997,3.3852,7.587e-21,-0.33481,1,31.423,25.568,-5.78,0
0.91798,3.3797,7.4521e-21,-0.33695,1,31.494,25.576,-5.71,0
0.91597,3.3742,7.318e-21,-0.3391,1,31.564,25.584,-5.64,0
0.91397,3.3686,7.1846e-21,-0.34126,1,31.635,25.592,-5.57,0
0.91195,3.3631,7.0519e-21,-0.34342,1,31.705,25.6,-5.5,0
0.90993,3.3575,6.9198e-21,-0.34559,1,31.776,25.608,-5.43,0
0.9079,3.3519,6.7885e-21,-0.34777,1,31.846,25.616,-5.36,0
0.90586,3.3462,6.658e-21,-0.34996,1,31.916,25.624,-5.29,0
0.90382,3.3406,6.5281e-21,-0.35215,1,31.987,25.632,-5.22,0
0.90171,3.3346,6.3607e-21,-0.35433,1,32.057,25.64,-5.15,0
0.89938,3.3276,6.0828e-21,-0.35646,1,32.128,25.648,-5.08,0
0.89704,3.3205,5.8453e-21,-0.35859,1,32.198,25.656,-5.01,0
0.89469,3.3134,5.6481e-21,-0.36071,1,32.269,25.664,-4.94,0
0.89233,3.3062,5.4913e-21,-0.36284,1,32.339,25.672,-4.87,0
0.88995,3.299,5.375e-21,-0.36496,1,32.41,25.68,-4.8,0
0.88756,3.2918,5.2991e-21,-0.36709,1,32.48,25.688,-4.73,0
0.88516,3.2845,5.2637e-21,-0.36921,1,32.551,25.696,-4.66,0
0.88275,3.2771,5.2688e-21,-0.37133,1,32.621,25.704,-4.59,0
0.88032,3.2698,5.3145e-21,-0.37345,1,32.691,25.712,-4.52,0
0.87851,3.2642,5.3905e-21,-0.37509,1,32.762,25.72,-4.45,0
0.87682,3.2591,5.4729e-21,-0.37665,1,32.832,25.728,-4.38,0
0.87512,3.2539,5.561e-21,-0.3782,1,32.903,25.736,-4.31,0
0.87341,3.2486,5.6549e-21,-0.37975,1,32.973,25.744,-4.24,0
0.8717,3.2434,5.7544e-21,-0.3813,1,33.044,25.752,-4.17,0
0.86998,3.2381,5.8596e-21,-0.38285,1,33.114,25.76,-4.1,0
0.86826,3.2329,5.9705e-21,-0.3844,1,33.185,25.768,-4.03,0
0.86653,3.2276,6.0871e-21,-0.38594,1,33.255,25.776,-3.96,0
0.8648,3.2222,6.2094e-21,-0.38749,1,33.326,25.784,-3.89,0
0.86306,3.2169,6.3374e-21,-0.38903,1,33.396,25.792,-3.82,0
0.8609,3.2095,5.0618e-21,-0.39001,1,33.466,25.8,-3.75,0
0.85865,3.2017,3.5139e-21,-0.39087,1,33.537,25.808,-3.68,0
0.85639,3.1938,1.9688e-21,-0.39173,1,33.607,25.816,-3.61,0
0.85412,3.186,4.2658e-22,-0.3926,1,33.678,25.824,-3.54,0
0.85185,3.1781,-1.1128e-21,-0.39346,1,33.748,25.832,-3.47,0
0.84957,3.1702,-2.6493e-21,-0.39432,1,33.819,25.84,-3.4,0
0.84728,3.1622,-4.1829e-21,-0.39518,1,33.889,25.848,-3.33,0
0.84499,3.1543,-5.7138e-21,-0.39604,1,33.96,25.856,-3.26,0
0.84269,3.1463,-7.2417e-21,-0.3969,1,34.03,25.864,-3.19,0
0.84039,3.1384,-8.7667e-21,-0.39775,1,34.101,25.872,-3.12,0
0.83847,3.1321,-8.5095e-21,-0.3979,1,34.171,25.88,-3.05,0
0.83663,3.1262,-7.9242e-21,-0.39791,1,34.241,25.888,-2.98,0
0.83479,3.1202,-7.3302e-21,-0.39792,1,34.312,25.896,-2.91,0
0.83296,3.1143,-6.7274e-21,-0.39793,1,34.382,25.904,-2.84,0
0.83113,3.1085,-6.1159e-21,-0.39794,1,34.453,25.912,-2.77,0
0.82931,3.1026,-5.4957e-21,-0.39794,1,34.523,25.92,-2.7,0
0.8275,3.0967,-4.8667e-21,-0.39795,1,34.594,25.928,-2.63,0
0.82569,3.0909,-4.2291e-21,-0.39795,1,34.664,25.936,-2.56,0
0.82388,3.0851,-3.5827e-21,-0.39795,1,34.735,25.944,-2.49,0
0.82208,3.0793,-2.9275e-21,-0.39795,1,34.805,25.952,-2.42,0
0.82012,3.0731,-2.2915e-21,-0.39784,1,34.876,25.96,-2.35,0
0.81726,3.0648,-1.7966e-21,-0.39712,1,34.946,25.968,-2.28,0
0.8144,3.0566,-1.2998e-21,-0.39641,1,35.016,25.976,-2.21,0
0.81155,3.0483,-8.0113e-22,-0.39569,1,35.087,25.984,-2.14,0
0.8087,3.0401,-3.0056e-22,-0.39497,1,35.157,25.992,-2.07,0
0.80585,3.0318,2.0189e-22,-0.39425,1,35.228,26,-2,0
0.80301,3.0236,7.0621e-22,-0.39352,1,35.298,26.008,-1.93,0
0.80017,3.0154,1.2124e-21,-0.39279,1,35.369,26.016,-1.86,0
0.79733,3.0072,1.7205e-21,-0.39206,1,35.439,26.024,-1.79,0
0.79449,2.999,2.2305e-21,-0.39133,1,35.51,26.032,-1.72,0
0.79166,2.9908,2.7423e-21,-0.39059,1,35.58,26.04,-1.65,0
0.78882,2.983,3.0226e-21,-0.38972,1,35.651,26.048,-1.58,0
0.78598,2.9756,3.0279e-21,-0.38867,1,35.721,26.056,-1.51,0
0.78313,2.9683,3.0329e-21,-0.38761,1,35.791,26.064,-1.44,0
0.78029,2.9609,3.0375e-21,-0.38656,1,35.862,26.072,-1.37,0
0.77746,2.9536,3.0419e-21,-0.38549,1,35.932,26.08,-1.3,0
0.77463,2.9462,3.0459e-21,-0.38442,1,36.003,26.088,-1.23,0
0.7718,2.9389,3.0495e-21,-0.38334,1,36.073,26.096,-1.16,0
0.76897,2.9316,3.0529e-21,-0.38225,1,36.144,26.104,-1.09,0
0.76615,2.9242,3.0559e-21,-0.38116,1,36.214,26.112,-1.02,0
0.76334,2.9169,3.0586e-21,-0.38007,1,36.285,26.12,-0.95,0
0.76052,2.9096,3.0609e-21,-0.37896,1,36.355,26.128,-0.88,0
0.75771,2.9023,3.063e-21,-0.37785,1,36.426,26.136,-0.81,0
0.75462,2.895,2.9853e-21,-0.3767,1,36.496,26.144,-0.74,0
0.75152,2.8876,2.8996e-21,-0.37554,1,36.566,26.152,-0.67,0
0.74842,2.8802,2.808e-21,-0.37438,1,36.637,26.16,-0.6,0
0.7453,2.8728,2.7105e-21,-0.37321,1,36.707,26.168,-0.53,0
0.74218,2.8654,2.6071e-21,-0.37204,1,36.778,26.176,-0.46,0
0.73905,2.858,2.4978e-21,-0.37087,1,36.848,26.184,-0.39,0
0.73591,2.8505,2.3825e-21,-0.36969,1,36.919,26.192,-0.32,0
0.73276,2.843,2.2614e-21,-0.36851,1,36.989,26.2,-0.25,0
0.72961,2.8355,2.1344e-21,-0.36733,1,37.06,26.208,-0.18,0
0.72644,2.8279,2.0015e-21,-0.36614,1,37.13,26.216,-0.11,0
0.72327,2.8204,1.8628e-21,-0.36495,1,37.201,26.224,-0.04,0
0.71976,2.812,1.7031e-21,-0.3638,1,37.271,26.232,0.03,0
0.71577,2.8027,1.5182e-21,-0.36273,1,37.341,26.24,0.1,0
0.71175,2.7932,1.3281e-21,-0.36167,1,37.412,26.248,0.17,0
0.70754,2.7831,1.1149e-21,-0.36062,1,37.482,26.256,0.24,0
0.70313,2.7724,8.8234e-22,-0.35959,1,37.553,26.264,0.31,0
0.69877,2.7618,6.6109e-22,-0.35856,1,37.623,26.272,0.38,0
0.69447,2.7513,4.5114e-22,-0.35753,1,37.694,26.28,0.45,0
0.69022,2.7411,2.525e-22,-0.35651,1,37.764,26.288,0.52,0
0.68603,2.731,6.5149e-23,-0.35549,1,37.835,26.296,0.59,0
0.6825,2.722,0,-0.35472,1,37.905,26.304,0.66,0
0.67936,2.7137,0,-0.3541,1,37.976,26.312,0.73,0
0.67625,2.7056,0,-0.35349,1,38.046,26.32,0.8,0
0.67318,2.6976,0,-0.35289,1,38.117,26.328,0.87,0
0.67014,2.6896,0,-0.35231,1,38.187,26.336,0.94,0
0.66715,2.6818,0,-0.35174,1,38.257,26.344,1.01,0
0.66419,2.6742,0,-0.35118,1,38.328,26.352,1.08,0
0.66126,2.6666,0,-0.35063,1,38.398,26.36,1.15,0
0.65838,2.6591,0,-0.3501,1,38.469,26.368,1.22,0
0.65605,2.6517,0,-0.34892,1,38.539,26.376,1.29,0
0.65383,2.6444,0,-0.34762,1,38.61,26.384,1.36,0
0.65163,2.6371,0,-0.34633,1,38.68,26.392,1.43,0
0.64943,2.6298,0,-0.34504,1,38.751,26.4,1.5,0
0.64725,2.6226,0,-0.34377,1,38.821,26.408,1.57,0
0.64508,2.6155,0,-0.3425,1,38.892,26.416,1.64,0
0.64292,2.6084,0,-0.34123,1,38.962,26.424,1.71,0
0.64078,2.6014,0,-0.33997,1,39.032,26.432,1.78,0
0.63865,2.5943,0,-0.33864,1,39.103,26.44,1.85,0
0.63659,2.5866,0,-0.33585,1,39.173,26.448,1.92,0
0.63454,2.5788,0,-0.33304,1,39.244,26.456,1.99,0
0.63249,2.571,0,-0.33021,1,39.314,26.464,2.06,0
0.63044,2.5632,0,-0.32738,1,39.385,26.472,2.13,0
0.62841,2.5554,0,-0.32452,1,39.455,26.48,2.2,0
0.62638,2.5475,0,-0.32165,1,39.526,26.488,2.27,0
0.62435,2.5397,0,-0.31877,1,39.596,26.496,2.34,0
0.62233,2.5318,0,-0.31587,1,39.667,26.504,2.41,0
0.62021,2.5238,0,-0.31264,1,39.737,26.512,2.48,0
0.61776,2.5154,0,-0.3085,1,39.807,26.52,2.55,0
0.61531,2.507,0,-0.30432,1,39.878,26.528,2.62,0
0.61285,2.4984,0,-0.30011,1,39.948,26.536,2.69,0
0.6104,2.4898,0,-0.29586,1,40.019,26.544,2.76,0
0.60794,2.4811,0,-0.29159,1,40.089,26.552,2.83,0
0.60548,2.4723,0,-0.28727,1,40.16,26.56,2.9,0
0.60302,2.4635,0,-0.28292,1,40.23,26.568,2.97,0
0.60056,2.4546,0,-0.27854,1,40.301,26.576,3.04,0
0.59765,2.4455,0,-0.27396,1,40.371,26.584,3.11,0
0.59423,2.4362,0,-0.26914,1,40.442,26.592,3.18,0
0.59079,2.4267,0,-0.26429,1,40.512,26.6,3.25,0
0.58733,2.4172,0,-0.2594,1,40.582,26.608,3.32,0
0.58384,2.4075,0,-0.25448,1,40.653,26.616,3.39,0
0.58032,2.3977,0,-0.24951,1,40.723,26.624,3.46,0
0.57678,2.3878,0,-0.24451,1,40.794,26.632,3.53,0
0.57322,2.3778,0,-0.23948,1,40.864,26.64,3.6,0
0.56964,2.3677,0,-0.2344,1,40.935,26.648,3.67,0
0.56543,2.358,0,-0.22958,1,41.005,26.656,3.74,0
0.5609,2.3484,0,-0.22486,1,41.076,26.664,3.81,0
0.55632,2.3387,0,-0.2201,1,41.146,26.672,3.88,0
0.55168,2.3288,0,-0.21532,1,41.217,26.68,3.95,0
0.547,2.3188,0,-0.21051,1,41.287,26.688,4.02,0
0.54226,2.3086,0,-0.20566,1,41.357,26.696,4.09,0
0.53747,2.2983,0,-0.20079,1,41.428,26.704,4.16,0
0.53262,2.2878,0,-0.19588,1,41.498,26.712,4.23,0
0.52773,2.2772,0,-0.19094,1,41.569,26.72,4.3,0
0.52244,2.2682,0,-0.18674,1,41.639,26.728,4.37,0
0.51703,2.2593,0,-0.18261,1,41.71,26.736,4.44,0
0.51155,2.2502,0,-0.17846,1,41.78,26.744,4.51,0
0.506,2.2409,0,-0.17429,1,41.851,26.752,4.58,0
0.50036,2.2315,0,-0.1701,1,41.921,26.76,4.65,0
0.49466,2.2218,0,-0.16588,1,41.992,26.768,4.72,0
0.48887,2.212,0,-0.16165,1,42.062,26.776,4.79,0
0.48302,2.2019,0,-0.15739,1,42.132,26.784,4.86,0
0.47709,2.192,0,-0.15321,1,42.203,26.792,4.93,0
0.47111,2.1839,0,-0.14995,1,42.273,26.8,5,0
0.46504,2.1757,0,-0.14668,1,42.344,26.808,5.07,0
0.45889,2.1673,0,-0.1434,1,42.414,26.816,5.14,0
0.45266,2.1587,0,-0.14012,1,42.485,26.824,5.21,0
0.44634,2.15,0,-0.13682,1,42.555,26.832,5.28,0
